Frame,Agent_ID,Pos_X,Pos_Y,Velocity,Status,Min_Neighbor_Dist
47,6,128.58,361.95,2.00,Moving,35.29
47,7,169.52,352.03,2.00,Moving,35.25
47,8,23.44,439.94,2.00,Moving,49.66
47,9,72.96,443.68,2.00,Moving,49.66
47,10,124.32,464.11,2.00,Moving,44.33
47,11,168.14,457.37,2.00,Moving,44.33
48,0,40.46,326.02,2.00,Moving,52.18
48,1,91.60,315.64,1.55,Moving,35.36
48,2,126.43,326.17,1.83,Moving,35.08
48,3,161.41,317.79,2.00,Moving,34.60
48,4,15.07,378.71,2.00,Moving,58.49
48,5,93.07,350.97,2.00,Moving,35.36
48,6,130.35,361.03,2.00,Moving,35.08
48,7,171.22,350.97,2.00,Moving,34.60
48,8,25.36,440.52,2.00,Moving,49.64
48,9,74.84,444.35,2.00,Moving,49.64
48,10,126.21,464.75,2.00,Moving,44.16
48,11,169.91,458.31,2.00,Moving,44.16
49,0,42.43,325.66,2.00,Moving,51.61
49,1,92.86,314.70,1.57,Moving,35.64
49,2,128.24,325.54,1.92,Moving,34.78
49,3,163.06,316.86,1.90,Moving,34.49
49,4,16.95,378.03,2.00,Moving,58.24
49,5,94.95,350.28,2.00,Moving,35.64
49,6,132.13,360.11,2.00,Moving,34.78
49,7,172.92,349.91,2.00,Moving,34.49
49,8,27.27,441.09,2.00,Moving,49.61
49,9,76.73,445.02,2.00,Moving,49.61
49,10,128.11,465.40,2.00,Moving,44.00
49,11,171.67,459.25,2.00,Moving,44.00
50,0,44.39,325.30,2.00,Moving,51.15
50,1,94.25,313.87,1.62,Moving,35.82
50,2,129.79,324.75,1.74,Moving,34.68
50,3,164.51,315.70,1.86,Moving,34.66
50,4,18.83,377.35,2.00,Moving,57.99
50,5,96.83,349.60,2.00,Moving,35.82
50,6,133.90,359.18,2.00,Moving,34.68
50,7,174.62,348.85,2.00,Moving,34.66
50,8,29.19,441.67,2.00,Moving,49.59
50,9,78.61,445.69,2.00,Moving,49.59
50,10,130.00,466.05,2.00,Moving,43.83
50,11,173.44,460.19,2.00,Moving,43.83
51,0,46.36,324.94,2.00,Moving,50.77
51,1,95.74,313.13,1.67,Moving,35.91
51,2,131.09,323.79,1.62,Moving,34.77
51,3,165.78,314.31,1.88,Moving,35.11
51,4,20.72,376.67,2.00,Moving,57.73
51,5,98.71,348.91,2.00,Moving,35.91
51,6,135.67,358.26,2.00,Moving,34.77
51,7,176.31,347.80,2.00,Moving,35.11
51,8,31.10,442.25,2.00,Moving,49.57
51,9,80.50,446.36,2.00,Moving,49.57
51,10,131.89,466.69,2.00,Moving,43.67
51,11,175.20,461.13,2.00,Moving,43.67
52,0,48.33,324.58,2.00,Moving,50.49
52,1,97.35,312.49,1.73,Moving,35.89
52,2,132.14,322.67,1.54,Moving,35.07
52,3,167.41,313.39,1.86,Moving,34.99
52,4,22.60,375.99,2.00,Moving,57.48
52,5,100.58,348.23,2.00,Moving,35.89
52,6,137.45,357.33,2.00,Moving,35.07
52,7,178.01,346.74,2.00,Moving,34.99
52,8,33.01,442.83,2.00,Moving,49.55
52,9,82.38,447.03,2.00,Moving,49.55
52,10,133.78,467.34,2.00,Moving,43.50
52,11,176.97,462.07,2.00,Moving,43.50
53,0,50.30,324.23,2.00,Moving,50.30
53,1,99.08,311.94,1.81,Moving,35.76
53,2,133.51,322.03,1.51,Moving,34.85
53,3,168.85,312.24,1.84,Moving,35.16
53,4,24.48,375.31,2.00,Moving,57.24
53,5,102.46,347.54,2.00,Moving,35.76
53,6,139.22,356.41,2.00,Moving,34.85
53,7,179.71,345.68,2.00,Moving,35.16
53,8,34.93,443.41,2.00,Moving,49.52
53,9,84.27,447.70,2.00,Moving,49.52
53,10,135.68,467.99,2.00,Moving,43.34
53,11,178.73,463.01,2.00,Moving,43.34
54,0,52.27,323.87,2.00,Moving,50.20
54,1,100.91,311.50,1.89,Moving,35.51
54,2,135.13,320.99,1.93,Moving,34.99
54,3,170.65,311.57,1.93,Moving,34.76
54,4,26.36,374.62,2.00,Moving,56.99
54,5,104.34,346.85,2.00,Moving,35.52
54,6,140.99,355.48,2.00,Moving,34.99
54,7,181.41,344.63,2.00,Moving,34.76
54,8,36.84,443.98,2.00,Moving,49.50
54,9,86.15,448.37,2.00,Moving,49.50
54,10,137.57,468.63,2.00,Moving,43.18
54,11,180.50,463.95,2.00,Moving,43.18
55,0,54.23,323.51,2.00,Moving,50.17
55,1,102.86,311.16,1.98,Moving,34.85
55,2,136.65,319.68,2.00,Moving,34.85
55,3,172.28,310.66,1.86,Moving,34.64
55,4,28.24,373.94,2.00,Moving,56.74
55,5,106.22,346.17,2.00,Moving,35.17
55,6,142.77,354.56,2.00,Moving,35.41
55,7,183.11,343.57,2.00,Moving,34.64
55,8,38.76,444.56,2.00,Moving,49.48
55,9,88.04,449.04,2.00,Moving,49.48
55,10,139.46,469.28,2.00,Moving,43.03
55,11,182.26,464.89,2.00,Moving,43.03
56,0,56.20,323.15,2.00,Moving,49.74
56,1,104.39,310.82,1.56,Moving,34.86
56,2,138.33,318.95,1.84,Moving,34.91
56,3,173.72,309.52,1.84,Moving,34.81
56,4,30.12,373.26,2.00,Moving,56.49
56,5,108.10,345.48,2.00,Moving,34.86
56,6,144.54,353.64,2.00,Moving,35.24
56,7,184.80,342.51,2.00,Moving,34.81
56,8,40.67,445.14,2.00,Moving,49.46
56,9,89.92,449.71,2.00,Moving,49.46
56,10,141.35,469.93,2.00,Moving,42.87
56,11,184.03,465.83,2.00,Moving,42.87
57,0,58.17,322.79,2.00,Moving,49.09
57,1,105.64,310.31,1.35,Moving,34.75
57,2,140.21,318.76,1.89,Moving,34.50
57,3,174.96,308.14,1.86,Moving,35.26
57,4,32.00,372.58,2.00,Moving,56.25
57,5,109.98,344.80,2.00,Moving,34.75
57,6,146.32,352.71,2.00,Moving,34.50
57,7,186.50,341.45,2.00,Moving,35.26
57,8,42.59,445.72,2.00,Moving,49.44
57,9,91.80,450.38,2.00,Moving,49.44
57,10,143.25,470.57,2.00,Moving,42.72
57,11,185.80,466.77,2.00,Moving,42.72
58,0,60.14,322.43,2.00,Moving,48.34
58,1,106.73,309.53,1.33,Moving,34.96
58,2,141.97,317.99,1.92,Moving,34.70
58,3,176.59,307.22,1.86,Moving,35.15
58,4,33.88,371.90,2.00,Moving,56.00
58,5,111.86,344.11,2.00,Moving,34.96
58,6,147.88,352.19,1.65,Moving,34.70
58,7,188.20,340.40,2.00,Moving,35.15
58,8,44.50,446.30,2.00,Moving,49.42
58,9,93.69,451.05,2.00,Moving,49.42
58,10,145.14,471.22,2.00,Moving,42.57
58,11,187.56,467.71,2.00,Moving,42.57
59,0,62.10,322.07,2.00,Moving,47.47
59,1,107.60,308.53,1.33,Moving,35.43
59,2,143.42,317.13,1.69,Moving,34.93
59,3,178.54,306.79,2.00,Moving,34.82
59,4,35.76,371.22,2.00,Moving,55.76
59,5,113.73,343.43,2.00,Moving,35.43
59,6,149.51,351.53,1.76,Moving,34.93
59,7,189.74,339.76,1.66,Moving,34.82
59,8,46.42,446.87,2.00,Moving,49.39
59,9,95.57,451.72,2.00,Moving,49.39
59,10,147.03,471.87,2.00,Moving,42.42
59,11,189.33,468.65,2.00,Moving,42.42
60,0,64.07,321.72,2.00,Moving,46.72
60,1,108.60,307.60,1.36,Moving,35.83
60,2,144.61,316.12,1.56,Moving,35.24
60,3,180.09,306.10,1.70,Moving,34.75
60,4,37.64,370.54,2.00,Moving,55.52
60,5,115.61,342.74,2.00,Moving,35.83
60,6,151.22,350.73,1.88,Moving,35.24
60,7,191.32,338.98,1.77,Moving,34.75
60,8,48.33,447.45,2.00,Moving,49.37
60,9,97.46,452.39,2.00,Moving,49.37
60,10,148.92,472.52,2.00,Moving,42.27
60,11,191.09,469.59,2.00,Moving,42.27
61,0,66.04,321.36,2.00,Moving,46.07
61,1,109.73,306.76,1.41,Moving,36.14
61,2,145.92,315.20,1.60,Moving,35.77
61,3,181.38,305.27,1.53,Moving,34.78
61,4,39.52,369.85,2.00,Moving,55.27
61,5,117.49,342.05,2.00,Moving,36.14
61,6,153.06,350.25,1.91,Moving,35.77
61,7,192.96,338.06,1.88,Moving,34.78
61,8,50.25,448.03,2.00,Moving,49.35
61,9,99.34,453.06,2.00,Moving,49.35
61,10,150.82,473.16,2.00,Moving,42.12
61,11,192.86,470.53,2.00,Moving,42.12
62,0,68.01,321.00,2.00,Moving,45.52
62,1,110.98,306.00,1.47,Moving,36.35
62,2,147.35,314.37,1.66,Moving,36.47
62,3,182.40,304.31,1.41,Moving,34.92
62,4,41.40,369.17,2.00,Moving,55.03
62,5,119.37,341.37,2.00,Moving,36.35
62,6,154.93,350.07,1.87,Moving,36.49
62,7,194.65,337.01,2.00,Moving,34.92
62,8,52.16,448.61,2.00,Moving,49.33
62,9,101.23,453.73,2.00,Moving,49.33
62,10,152.71,473.81,2.00,Moving,41.98
62,11,194.62,471.47,2.00,Moving,41.98
63,0,69.97,320.64,2.00,Moving,45.07
63,1,112.36,305.32,1.54,Moving,36.46
63,2,148.91,313.62,1.73,Moving,36.19
63,3,183.50,302.97,1.73,Moving,35.39
63,4,43.28,368.49,2.00,Moving,54.79
63,5,121.25,340.68,2.00,Moving,36.46
63,6,156.81,350.18,1.89,Moving,36.81
63,7,196.35,335.94,2.00,Moving,35.39
63,8,54.08,449.19,2.00,Moving,49.31
63,9,103.11,454.40,2.00,Moving,49.31
63,10,154.60,474.46,2.00,Moving,41.84
63,11,196.39,472.41,2.00,Moving,41.84
64,0,71.94,320.28,2.00,Moving,44.72
64,1,113.86,304.72,1.62,Moving,36.47
64,2,150.58,312.96,1.80,Moving,36.13
64,3,185.02,302.04,1.78,Moving,35.32
64,4,45.16,367.81,2.00,Moving,54.56
64,5,123.13,340.00,2.00,Moving,36.47
64,6,158.67,350.15,1.87,Moving,36.97
64,7,198.04,334.87,2.00,Moving,35.32
64,8,55.99,449.76,2.00,Moving,49.29
64,9,105.00,455.07,2.00,Moving,49.29
64,10,156.49,475.10,2.00,Moving,41.69
64,11,198.15,473.35,2.00,Moving,41.69
65,0,73.91,319.92,2.00,Moving,44.45
65,1,115.49,304.21,1.70,Moving,36.36
65,2,152.38,312.39,1.88,Moving,36.24
65,3,186.95,301.53,2.00,Moving,34.71
65,4,47.04,367.13,2.00,Moving,54.32
65,5,125.01,339.31,2.00,Moving,36.36
65,6,160.52,349.97,1.86,Moving,37.08
65,7,199.73,333.81,2.00,Moving,34.71
65,8,57.91,450.34,2.00,Moving,49.27
65,9,106.88,455.74,2.00,Moving,49.27
65,10,158.39,475.75,2.00,Moving,41.56
65,11,199.92,474.29,2.00,Moving,41.56
66,0,75.88,319.56,2.00,Moving,44.27
66,1,117.24,303.79,1.80,Moving,36.15
66,2,154.30,311.91,1.98,Moving,36.09
66,3,188.63,300.78,1.83,Moving,34.77
66,4,48.92,366.45,2.00,Moving,54.08
66,5,126.89,338.62,2.00,Moving,36.15
66,6,162.35,349.64,1.86,Moving,37.13
66,7,201.27,333.17,1.67,Moving,34.77
66,8,59.82,450.92,2.00,Moving,49.25
66,9,108.76,456.41,2.00,Moving,49.25
66,10,160.28,476.40,2.00,Moving,41.42
66,11,201.68,475.23,2.00,Moving,41.42
67,0,77.84,319.21,2.00,Moving,44.18
67,1,119.11,303.45,1.90,Moving,35.81
67,2,156.24,311.45,2.00,Moving,35.83
67,3,190.12,299.79,1.79,Moving,35.00
67,4,50.80,365.77,2.00,Moving,53.84
67,5,128.76,337.94,2.00,Moving,35.81
67,6,164.16,349.16,1.87,Moving,37.13
67,7,202.86,332.38,1.77,Moving,35.00
67,8,61.73,451.50,2.00,Moving,49.23
67,9,110.65,457.08,2.00,Moving,49.23
67,10,162.17,477.04,2.00,Moving,41.29
67,11,203.45,476.17,2.00,Moving,41.29
68,0,79.81,318.85,2.00,Moving,44.15
68,1,121.10,303.19,2.00,Moving,35.38
68,2,158.19,311.00,2.00,Moving,35.49
68,3,191.43,298.56,1.80,Moving,35.40
68,4,52.68,365.09,2.00,Moving,53.61
68,5,130.64,337.25,2.00,Moving,35.38
68,6,165.94,348.53,1.89,Moving,37.06
68,7,204.50,331.46,1.88,Moving,35.40
68,8,63.65,452.08,2.00,Moving,49.21
68,9,112.53,457.75,2.00,Moving,49.21
68,10,164.06,477.69,2.00,Moving,41.15
68,11,205.21,477.11,2.00,Moving,41.15
69,0,81.78,318.49,2.00,Moving,44.13
69,1,123.08,302.93,2.00,Moving,34.94
69,2,160.14,310.54,2.00,Moving,35.41
69,3,193.16,297.76,1.91,Moving,35.13
69,4,54.56,364.40,2.00,Moving,53.38
69,5,132.52,336.57,2.00,Moving,34.94
69,6,167.71,347.75,1.93,Moving,36.92
69,7,206.19,330.39,1.99,Moving,35.13
69,8,65.56,452.66,2.00,Moving,49.19
69,9,114.42,458.42,2.00,Moving,49.19
69,10,165.96,478.34,2.00,Moving,41.02
69,11,206.98,478.05,2.00,Moving,41.02
70,0,83.75,318.13,2.00,Moving,43.85
70,1,124.69,302.42,1.69,Moving,34.84
70,2,162.08,310.08,2.00,Moving,35.41
70,3,195.12,297.34,2.00,Moving,34.77
70,4,56.44,363.72,2.00,Moving,53.14
70,5,134.40,335.88,2.00,Moving,34.84
70,6,169.45,346.83,1.97,Moving,36.72
70,7,207.72,329.74,1.67,Moving,34.77
70,8,67.48,453.23,2.00,Moving,49.17
70,9,116.30,459.09,2.00,Moving,49.17
70,10,167.85,478.98,2.00,Moving,40.89
70,11,208.74,478.99,2.00,Moving,40.89
71,0,85.71,317.77,2.00,Moving,43.39
71,1,126.04,301.75,1.51,Moving,34.98
71,2,164.03,309.63,2.00,Moving,35.25
71,3,196.81,296.64,1.83,Moving,34.98
71,4,58.32,363.04,2.00,Moving,52.91
71,5,136.28,335.20,2.00,Moving,34.98
71,6,171.19,345.83,2.00,Moving,36.49
71,7,209.15,329.37,1.48,Moving,34.98
71,8,69.39,453.81,2.00,Moving,49.15
71,9,118.19,459.76,2.00,Moving,49.15
71,10,169.74,479.63,2.00,Moving,40.77
71,11,210.51,479.93,2.00,Moving,40.77
72,0,87.68,317.41,2.00,Moving,42.77
72,1,127.14,300.92,1.38,Moving,35.35
72,2,165.98,309.17,2.00,Moving,35.03
72,3,198.31,295.70,1.78,Moving,35.03
72,4,60.20,362.36,2.00,Moving,52.68
72,5,138.16,334.51,2.00,Moving,35.35
72,6,172.96,345.28,1.86,Moving,36.43
72,7,210.64,328.85,1.57,Moving,35.37
72,8,71.31,454.39,2.00,Moving,49.14
72,9,120.07,460.43,2.00,Moving,49.14
72,10,171.63,480.28,2.00,Moving,40.64
72,11,212.28,480.87,2.00,Moving,40.64
73,0,89.65,317.05,2.00,Moving,42.24
73,1,128.37,300.17,1.44,Moving,35.62
73,2,167.93,308.72,2.00,Moving,35.05
73,3,200.22,295.10,2.00,Moving,35.05
73,4,62.08,361.68,2.00,Moving,52.45
73,5,140.04,333.82,2.00,Moving,35.62
73,6,174.77,345.03,1.82,Moving,36.49
73,7,212.16,328.20,1.66,Moving,35.19
73,8,73.22,454.97,2.00,Moving,49.12
73,9,121.96,461.10,2.00,Moving,49.12
73,10,173.53,480.92,2.00,Moving,40.52
73,11,214.04,481.81,2.00,Moving,40.52
74,0,91.62,316.70,2.00,Moving,41.80
74,1,129.72,299.51,1.50,Moving,35.78
74,2,169.87,308.26,2.00,Moving,35.07
74,3,202.01,294.22,1.99,Moving,35.07
74,4,63.96,361.00,2.00,Moving,52.22
74,5,141.92,333.14,2.00,Moving,35.78
74,6,176.59,345.08,1.83,Moving,36.67
74,7,213.74,327.40,1.76,Moving,35.19
74,8,75.14,455.55,2.00,Moving,49.10
74,9,123.84,461.77,2.00,Moving,49.10
74,10,175.42,481.57,2.00,Moving,40.40
74,11,215.81,482.75,2.00,Moving,40.40
75,0,93.58,316.34,2.00,Moving,41.44
75,1,131.19,298.93,1.58,Moving,35.82
75,2,171.82,307.80,2.00,Moving,35.08
75,3,203.93,293.66,2.00,Moving,34.73
75,4,65.84,360.32,2.00,Moving,52.00
75,5,143.79,332.45,2.00,Moving,35.82
75,6,178.40,344.97,1.81,Moving,36.80
75,7,215.35,326.46,1.87,Moving,34.73
75,8,77.05,456.12,2.00,Moving,49.08
75,9,125.72,462.44,2.00,Moving,49.08
75,10,177.31,482.22,2.00,Moving,40.29
75,11,217.57,483.69,2.00,Moving,40.29
76,0,95.55,315.98,2.00,Moving,41.16
76,1,132.79,298.43,1.67,Moving,35.74
76,2,173.77,307.35,2.00,Moving,34.94
76,3,205.58,292.91,1.82,Moving,34.77
76,4,67.72,359.64,2.00,Moving,51.77
76,5,145.67,331.77,2.00,Moving,35.74
76,6,180.19,344.72,1.81,Moving,36.87
76,7,216.85,325.80,1.64,Moving,34.77
76,8,78.97,456.70,2.00,Moving,49.06
76,9,127.61,463.11,2.00,Moving,49.06
76,10,179.20,482.87,2.00,Moving,40.17
76,11,219.34,484.63,2.00,Moving,40.17
77,0,97.52,315.62,2.00,Moving,40.96
77,1,134.51,298.03,1.77,Moving,35.54
77,2,175.29,307.04,1.55,Moving,35.17
77,3,207.05,291.92,1.76,Moving,34.96
77,4,69.61,358.95,2.00,Moving,51.55
77,5,147.55,331.08,2.00,Moving,35.54
77,6,181.97,344.32,1.82,Moving,36.88
77,7,218.40,324.99,1.75,Moving,34.96
77,8,80.88,457.28,2.00,Moving,49.04
77,9,129.49,463.78,2.00,Moving,49.04
77,10,181.10,483.51,2.00,Moving,40.06
77,11,221.10,485.57,2.00,Moving,40.06
78,0,99.49,315.26,2.00,Moving,40.83
78,1,136.35,297.71,1.87,Moving,35.21
78,2,176.95,306.68,1.70,Moving,35.20
78,3,208.32,290.71,1.76,Moving,35.20
78,4,71.49,358.27,2.00,Moving,51.32
78,5,149.43,330.39,2.00,Moving,35.21
78,6,183.73,343.78,1.84,Moving,36.82
78,7,220.00,324.04,1.86,Moving,35.32
78,8,82.80,457.86,2.00,Moving,49.03
78,9,131.38,464.45,2.00,Moving,49.03
78,10,182.99,484.16,2.00,Moving,39.95
78,11,222.87,486.51,2.00,Moving,39.95
79,0,101.45,314.90,2.00,Moving,40.77
79,1,138.31,297.47,1.98,Moving,35.06
79,2,178.76,306.27,1.85,Moving,35.37
79,3,210.08,289.84,1.96,Moving,35.08
79,4,73.37,357.59,2.00,Moving,51.10
79,5,151.11,330.11,1.71,Moving,35.06
79,6,185.47,343.08,1.87,Moving,36.72
79,7,221.65,322.95,1.97,Moving,35.08
79,8,84.71,458.44,2.00,Moving,49.01
79,9,133.26,465.12,2.00,Moving,49.01
79,10,184.88,484.81,2.00,Moving,39.84
79,11,224.63,487.45,2.00,Moving,39.84
80,0,103.42,314.54,2.00,Moving,40.73
80,1,140.30,297.26,2.00,Moving,35.09
80,2,180.70,305.81,2.00,Moving,35.43
80,3,211.83,288.88,2.00,Moving,34.89
80,4,75.25,356.91,2.00,Moving,50.88
80,5,152.67,330.10,1.55,Moving,35.09
80,6,187.19,342.23,1.92,Moving,36.59
80,7,223.30,321.83,2.00,Moving,34.89
80,8,86.62,459.01,2.00,Moving,48.99
80,9,135.15,465.79,2.00,Moving,48.99
80,10,186.77,485.45,2.00,Moving,39.73
80,11,226.40,488.39,2.00,Moving,39.73
81,0,105.39,314.19,2.00,Moving,40.69
81,1,142.29,297.04,2.00,Moving,35.34
81,2,182.65,305.35,2.00,Moving,35.33
81,3,213.30,287.78,1.84,Moving,34.93
81,4,77.13,356.23,2.00,Moving,50.66
81,5,154.08,330.36,1.44,Moving,35.34
81,6,188.89,341.24,1.97,Moving,36.42
81,7,224.96,320.71,2.00,Moving,34.93
81,8,88.54,459.59,2.00,Moving,48.98
81,9,137.03,466.46,2.00,Moving,48.98
81,10,188.67,486.10,2.00,Moving,39.63
81,11,228.16,489.33,2.00,Moving,39.63
82,0,107.36,313.83,2.00,Moving,40.65
82,1,144.28,296.83,2.00,Moving,35.81
82,2,184.60,304.90,2.00,Moving,35.14
82,3,214.52,286.48,1.78,Moving,35.14
82,4,79.01,355.55,2.00,Moving,50.44
82,5,155.36,330.88,1.38,Moving,35.81
82,6,190.58,340.16,2.00,Moving,35.77
82,7,226.61,319.59,2.00,Moving,35.24
82,8,90.45,460.17,2.00,Moving,48.96
82,9,138.92,467.13,2.00,Moving,48.96
82,10,190.56,486.75,2.00,Moving,39.53
82,11,229.93,490.27,2.00,Moving,39.53
83,0,109.33,313.47,2.00,Moving,40.61
83,1,146.27,296.62,2.00,Moving,36.18
83,2,186.55,304.44,2.00,Moving,35.12
83,3,216.24,285.50,1.97,Moving,35.09
83,4,80.89,354.87,2.00,Moving,50.22
83,5,156.69,331.27,1.39,Moving,36.18
83,6,192.26,339.09,2.00,Moving,35.12
83,7,228.27,318.46,2.00,Moving,35.09
83,8,92.37,460.75,2.00,Moving,48.94
83,9,140.80,467.80,2.00,Moving,48.94
83,10,192.45,487.39,2.00,Moving,39.43
83,11,231.69,491.21,2.00,Moving,39.43
84,0,111.29,313.11,2.00,Moving,40.56
84,1,148.26,296.40,2.00,Moving,36.47
84,2,188.49,303.98,2.00,Moving,34.92
84,3,217.83,284.29,2.00,Moving,35.19
84,4,82.77,354.19,2.00,Moving,50.01
84,5,158.10,331.52,1.42,Moving,36.47
84,6,194.03,338.46,1.87,Moving,34.92
84,7,229.92,317.34,2.00,Moving,35.19
84,8,94.28,461.33,2.00,Moving,48.93
84,9,142.68,468.47,2.00,Moving,48.93
84,10,194.34,488.04,2.00,Moving,39.33
84,11,233.46,492.15,2.00,Moving,39.33
85,0,113.26,312.75,2.00,Moving,40.52
85,1,150.25,296.19,2.00,Moving,36.64
85,2,190.07,303.27,1.73,Moving,34.88
85,3,219.65,283.46,2.00,Moving,34.86
85,4,84.65,353.50,2.00,Moving,49.79
85,5,159.56,331.63,1.47,Moving,36.64
85,6,195.77,337.68,1.90,Moving,34.88
85,7,231.58,316.22,2.00,Moving,34.86
85,8,96.20,461.90,2.00,Moving,48.91
85,9,144.57,469.14,2.00,Moving,48.91
85,10,196.24,488.69,2.00,Moving,39.24
85,11,235.22,493.09,2.00,Moving,39.24
86,0,115.23,312.39,2.00,Moving,40.48
86,1,152.23,295.97,2.00,Moving,36.72
86,2,191.39,302.40,1.58,Moving,34.89
86,3,221.16,282.48,1.81,Moving,34.78
86,4,86.53,352.82,2.00,Moving,49.58
86,5,161.09,331.61,1.53,Moving,36.72
86,6,197.48,336.76,1.94,Moving,34.89
86,7,233.23,315.09,2.00,Moving,34.78
86,8,98.11,462.48,2.00,Moving,48.89
86,9,146.45,469.81,2.00,Moving,48.89
86,10,198.13,489.33,2.00,Moving,39.14
86,11,236.99,494.03,2.00,Moving,39.14
87,0,117.20,312.03,2.00,Moving,40.45
87,1,154.22,295.76,2.00,Moving,36.67
87,2,192.46,301.37,1.49,Moving,34.97
87,3,222.43,281.30,1.73,Moving,34.96
87,4,88.41,352.14,2.00,Moving,49.37
87,5,162.67,331.45,1.59,Moving,36.67
87,6,199.16,335.68,1.99,Moving,34.97
87,7,234.89,313.97,2.00,Moving,34.96
87,8,100.03,463.06,2.00,Moving,48.88
87,9,148.34,470.48,2.00,Moving,48.88
87,10,200.02,489.98,2.00,Moving,39.05
87,11,238.76,494.97,2.00,Moving,39.05
88,0,119.16,311.68,2.00,Moving,40.41
88,1,156.21,295.55,2.00,Moving,36.51
88,2,193.27,300.17,1.44,Moving,35.24
88,3,223.48,279.92,1.74,Moving,35.42
88,4,90.29,351.46,2.00,Moving,49.16
88,5,164.32,331.15,1.67,Moving,36.51
88,6,200.84,334.60,2.00,Moving,35.24
88,7,236.54,312.85,2.00,Moving,35.42
88,8,101.94,463.64,2.00,Moving,48.86
88,9,150.22,471.15,2.00,Moving,48.86
88,10,201.91,490.63,2.00,Moving,38.97
88,11,240.52,495.91,2.00,Moving,38.97
89,0,121.13,311.32,2.00,Moving,40.37
89,1,158.20,295.33,2.00,Moving,36.20
89,2,194.21,299.07,1.45,Moving,35.43
89,3,225.02,278.85,1.87,Moving,35.41
89,4,92.17,350.78,2.00,Moving,48.95
89,5,166.02,330.71,1.76,Moving,36.23
89,6,202.52,333.51,2.00,Moving,35.43
89,7,238.20,311.72,2.00,Moving,35.41
89,8,103.86,464.22,2.00,Moving,48.85
89,9,152.11,471.82,2.00,Moving,48.85
89,10,203.81,491.27,2.00,Moving,38.88
89,11,242.29,496.85,2.00,Moving,38.88
90,0,123.10,310.96,2.00,Moving,40.33
90,1,160.19,295.12,2.00,Moving,35.51
90,2,195.55,298.40,1.49,Moving,35.51
90,3,226.62,277.92,1.85,Moving,35.26
90,4,94.05,350.10,2.00,Moving,48.74
90,5,167.78,330.14,1.85,Moving,35.83
90,6,204.30,332.86,1.90,Moving,35.55
90,7,239.85,310.60,2.00,Moving,35.26
90,8,105.77,464.79,2.00,Moving,48.83
90,9,153.99,472.49,2.00,Moving,48.83
90,10,205.70,491.92,2.00,Moving,38.80
90,11,244.05,497.79,2.00,Moving,38.80
91,0,125.07,310.60,2.00,Moving,40.29
91,1,162.18,294.90,2.00,Moving,35.26
91,2,197.29,298.16,1.76,Moving,35.26
91,3,228.26,277.13,1.83,Moving,34.95
91,4,95.93,349.42,2.00,Moving,48.53
91,5,169.60,329.42,1.95,Moving,35.31
91,6,206.16,332.50,1.89,Moving,35.47
91,7,241.51,309.48,2.00,Moving,34.95
91,8,107.69,465.37,2.00,Moving,48.81
91,9,155.88,473.16,2.00,Moving,48.81
91,10,207.59,492.57,2.00,Moving,38.72
91,11,245.82,498.73,2.00,Moving,38.72
92,0,127.03,310.24,2.00,Moving,40.26
92,1,164.16,294.69,2.00,Moving,34.73
92,2,199.29,298.23,2.00,Moving,35.26
92,3,229.55,276.31,1.53,Moving,34.82
92,4,97.81,348.73,2.00,Moving,48.33
92,5,171.44,328.64,2.00,Moving,34.73
92,6,207.88,332.43,1.72,Moving,35.26
92,7,243.16,308.36,2.00,Moving,34.82
92,8,109.60,465.95,2.00,Moving,48.80
92,9,157.76,473.83,2.00,Moving,48.80
92,10,209.48,493.21,2.00,Moving,38.64
92,11,247.58,499.67,2.00,Moving,38.64
93,0,129.00,309.88,2.00,Moving,39.99
93,1,165.79,294.21,1.69,Moving,34.82
93,2,201.24,298.60,1.99,Moving,34.94
93,3,230.51,275.40,1.32,Moving,34.89
93,4,99.69,348.05,2.00,Moving,48.13
93,5,173.07,328.26,1.67,Moving,34.82
93,6,209.34,332.60,1.47,Moving,34.94
93,7,244.82,307.23,2.00,Moving,34.89
93,8,111.52,466.53,2.00,Moving,48.78
93,9,159.64,474.50,2.00,Moving,48.78
93,10,211.38,493.86,2.00,Moving,38.57
93,11,249.35,500.61,2.00,Moving,38.57
94,0,130.97,309.52,2.00,Moving,39.56
94,1,167.17,293.56,1.53,Moving,35.02
94,2,203.06,298.40,1.83,Moving,35.52
94,3,231.18,274.41,1.20,Moving,35.20
94,4,101.57,347.37,2.00,Moving,47.92
94,5,174.77,327.75,1.77,Moving,35.02
94,6,210.81,333.06,1.55,Moving,35.52
94,7,246.47,306.11,2.00,Moving,35.20
94,8,113.43,467.11,2.00,Moving,48.77
94,9,161.53,475.17,2.00,Moving,48.77
94,10,213.27,494.51,2.00,Moving,38.49
94,11,251.11,501.55,2.00,Moving,38.49
95,0,132.94,309.17,2.00,Moving,39.22
95,1,168.67,293.00,1.60,Moving,35.00
95,2,205.05,298.50,2.00,Moving,35.61
95,3,231.95,273.52,1.18,Moving,35.38
95,4,103.45,346.69,2.00,Moving,47.72
95,5,176.53,327.10,1.88,Moving,35.00
95,6,212.74,333.27,1.94,Moving,35.61
95,7,248.13,304.99,2.00,Moving,35.38
95,8,115.34,467.68,2.00,Moving,48.76
95,9,163.41,475.84,2.00,Moving,48.76
95,10,215.16,495.16,2.00,Moving,38.42
